word,success_rate,offered,correct,wrong,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket
another,50,28,14,14,12196,172,DT,373,0.936170213,1,2,90.90909091,another,7256808,5
answer,35,20,7,13,10205,1082,NN,64,0.638297872,2,1,81.81818182,answer,1139792,7
answered,14.28571429,7,1,6,16572,1082,VBN,2,0.042553191,3,11,0,answer,336800,9
answering,14.28571429,7,1,6,16573,1082,VBG,3,0.042553191,3,6,72.72727273,answer,101254,9
answers,42.85714286,7,3,4,13027,1082,NNS,20,0.29787234,4,3,63.63636364,answer,541585,6
ant,71.42857143,7,5,2,15250,6271,NN,152,0.085106383,3,4,72.72727273,ant,57455,3
antagonist,0,3,0,3,11167,12468,,0,0,11,11,0,antagonist,22956,10
antagonize,20,5,1,4,11625,27080,,0,0,11,8,0,antagonize,2818,8
antenna,33.33333333,6,2,4,14501,4642,NN,9,0.127659574,7,3,36.36363636,antenna,152828,7
antennas,50,2,1,1,17893,4642,NNS,1,0.021276596,7,5,36.36363636,antenna,43395,5
anthill,0,2,0,2,15736,47438,NN,9,0.042553191,9,10,18.18181818,anthill,775,10
anticipate,0,9,0,9,11363,3897,NNS,0,0,10,4,9.090909091,anticipate,105658,10
anticipated,50,12,6,6,17698,3897,VBN,2,0.042553191,10,8,9.090909091,anticipate,103761,5
anticipating,14.28571429,7,1,6,17699,3897,V,0,0,10,8,9.090909091,anticipate,39703,9
anticipation,75,4,3,1,14004,7976,NN,9,0.170212766,6,2,45.45454545,anticipation,81372,3
antics,25,4,1,3,11908,13539,NNS,1,0.021276596,10,9,9.090909091,antics,30028,8
antler,33.33333333,3,1,2,16094,NULL,N,0,0,9,11,0,antler,9119,7
antlers,0,2,0,2,15602,15281,NNS,7,0.063829787,9,10,18.18181818,antler,14143,10
ants,36,25,9,16,14316,6271,NNS,136,0.127659574,2,4,81.81818182,ant,70188,7
anxious,60,5,3,2,11169,6134,JJ,12,0.191489362,5,3,54.54545455,anxious,132746,4
anxiously,25,8,2,6,14582,17625,RB,7,0.127659574,7,5,36.36363636,anxiously,17146,8
any,43.75,32,14,18,12170,69,DT,305,0.978723404,1,4,90.90909091,any,19852040,6
anybody,43.47826087,23,10,13,12487,3596,NN,47,0.531914894,2,2,81.81818182,anybody,307381,6
anymore,17.14285714,35,6,29,12439,2598,RB,65,0.574468085,2,6,81.81818182,anymore,495014,9
anyone,37.5,24,9,15,11312,563,NN,99,0.723404255,1,1,90.90909091,anyone,2741058,7
anything,31.57894737,19,6,13,9612,437,NN,219,0.893617021,1,2,90.90909091,anything,3347761,7
anytime,33.33333333,6,2,4,14006,4347,NN,9,0.170212766,6,9,45.45454545,anytime,231377,7
anyway,10.52631579,19,2,17,12363,1591,RB,80,0.638297872,2,2,81.81818182,anyway,912811,9
anywhere,33.33333333,21,7,14,12419,1686,RB,43,0.595744681,2,4,81.81818182,anywhere,841826,7
apart,39.28571429,28,11,17,9760,3683,RB,47,0.574468085,2,2,81.81818182,apart,474141,7
apartment,75,8,6,2,11829,1887,NN,19,0.063829787,7,1,36.36363636,apartment,519595,3
apartments,60,5,3,2,10590,1887,NNS,3,0.042553191,10,10,9.090909091,apartment,212261,4
apathy,66.66666667,9,6,3,11626,17467,,0,0,11,7,0,apathy,17499,4
apologize,22.22222222,9,2,7,14521,5086,VB,8,0.127659574,7,10,36.36363636,apologize,96905,8
apparel,57.14285714,7,4,3,10281,6513,,0,0,11,10,0,apparel,117669,5
apparent,28.57142857,7,2,5,11045,3781,NN,1,0.021276596,10,8,9.090909091,apparent,285468,8
apparently,33.33333333,3,1,2,13489,2247,RB,14,0.212765957,5,2,54.54545455,apparently,592734,7
appeal,0,4,0,4,11364,3333,NN,3,0.063829787,9,10,18.18181818,appeal,454030,10
appealed,30,10,3,7,17533,3333,VBD,1,0.021276596,9,9,18.18181818,appeal,61195,7
appealing,16.66666667,6,1,5,17532,3333,VBG,1,0.021276596,9,8,18.18181818,appeal,79172,9
appeals,0,6,0,6,17089,3333,N,0,0,9,11,0,appeal,174359,10
appear,21.05263158,19,4,15,11562,455,VB,48,0.510638298,2,2,81.81818182,appear,1304515,8
appearance,60,5,3,2,14265,1606,NN,8,0.14893617,7,3,36.36363636,appearance,718834,4
appearances,62.5,8,5,3,16853,1606,NNS,1,0.021276596,7,6,36.36363636,appearance,182370,4
appeared,11.11111111,9,1,8,14267,455,VBD,8,0.14893617,7,9,36.36363636,appear,648168,9
appearing,42.85714286,7,3,4,16247,455,VBG,3,0.063829787,3,2,72.72727273,appear,179647,6
appears,37.93103448,29,11,18,12351,455,VBZ,154,0.638297872,1,4,90.90909091,appear,1055224,7
applaud,42.85714286,7,3,4,15964,NULL,N,0,0,7,11,0,applaud,31488,6
applauds,0,7,0,7,14464,9560,NNS,9,0.127659574,7,6,36.36363636,applaud,5187,10
applause,40,5,2,3,13714,11255,NN,11,0.191489362,5,1,54.54545455,applause,43485,6
apple,69.56521739,92,64,28,10411,1197,NN,60,0.319148936,1,1,90.90909091,apple,1106402,4
apples,50,4,2,2,10542,1197,NNS,17,0.085106383,6,2,45.45454545,apple,192923,5
appliance,25,4,1,3,10282,3707,,0,0,11,9,0,appliance,109971,8
appliances,40,5,2,3,17654,3707,N,0,0,11,10,0,appliance,184540,6
applied,42.85714286,7,3,4,16203,361,VBN,3,0.063829787,9,2,18.18181818,apply,854814,6
applies,0,10,0,10,16205,361,NNS,2,0.042553191,9,9,18.18181818,apply,419201,10
apply,40,5,2,3,9950,361,VB,3,0.063829787,9,3,18.18181818,apply,2118422,6
applying,50,4,2,2,16204,361,VBG,1,0.021276596,9,6,18.18181818,apply,512833,5
appointment,50,4,2,2,14983,2167,NN,7,0.106382979,8,7,27.27272727,appointment,454403,5
appointments,0,2,0,2,17092,2167,N,0,0,8,11,0,appointment,168847,10
appreciate,28.57142857,7,2,5,13121,1450,NN,18,0.276595745,4,2,63.63636364,appreciate,667225,8
appreciated,57.14285714,7,4,3,16765,1450,VBN,1,0.021276596,4,3,63.63636364,appreciate,295799,5
appreciates,0,7,0,7,16766,1450,NNS,4,0.085106383,4,6,63.63636364,appreciate,30884,10
apprehend,0,4,0,4,11909,14213,NNS,0,0,10,9,9.090909091,apprehend,9535,10
apprehensive,33.33333333,9,3,6,11365,18308,JJ,4,0.085106383,9,8,18.18181818,apprehensive,15676,7
approach,22.72727273,22,5,17,10938,2001,NN,55,0.510638298,2,4,81.81818182,approach,1528461,8
approached,21.05263158,19,4,15,17022,2001,VBN,6,0.085106383,1,3,90.90909091,approach,178734,8
approaches,11.11111111,27,3,24,12490,2001,NNS,130,0.510638298,1,2,90.90909091,approach,277312,9
approaching,7.692307692,26,2,24,12548,2001,VBG,41,0.489361702,2,11,0,approach,170538,10
appropriate,30,10,3,7,11046,8545,NN,1,0.021276596,10,3,9.090909091,appropriate,1328576,7
approval,10,10,1,9,14518,2314,NN,8,0.127659574,7,9,36.36363636,approval,520807,9
approvals,50,6,3,3,17149,2314,N,0,0,7,2,36.36363636,approval,51727,5
approximate,16.66666667,6,1,5,11170,12713,,0,0,11,7,0,approximate,73370,9
apricot,40,5,2,3,12110,15881,NN,1,0.021276596,4,7,63.63636364,apricot,8756,6
apricots,50,8,4,4,12106,15881,NN,0,0,4,6,63.63636364,apricot,12741,5
april,100,4,4,0,10504,28090,NN,152,0.021276596,5,2,54.54545455,april,5573,0
apron,25,4,1,3,14380,10472,NN,13,0.127659574,6,5,45.45454545,apron,39094,8
arctic,25,4,1,3,10939,6415,JJ,3,0.021276596,10,8,9.090909091,arctic,122824,8
ardent,88.88888889,9,8,1,11910,15663,,0,0,11,6,0,ardent,22130,2
are,29.16666667,24,7,17,12177,2,VBP,2623,0.978723404,1,1,90.90909091,be,84284308,8
area,22.58064516,31,7,24,9617,153,NN,52,0.510638298,2,4,81.81818182,area,5216080,8
areas,9.090909091,22,2,20,16131,153,NNS,6,0.085106383,2,4,81.81818182,area,2717696,10
arena,0,7,0,7,11047,4577,NN,21,0.127659574,5,11,0,arena,179920,10
arenas,62.5,8,5,3,17875,4577,N,0,0,5,11,0,arena,33752,4
argue,50,2,1,1,13972,1842,NN,9,0.170212766,6,8,45.45454545,argue,308905,5
argued,0,11,0,11,16957,1842,V,0,0,7,9,36.36363636,argue,216461,10
argues,50,2,1,1,16958,1842,NNS,1,0.021276596,7,7,36.36363636,argue,114395,5
arguing,33.33333333,3,1,2,14991,1842,VBG,7,0.106382979,8,8,27.27272727,argue,116559,7
arid,0,5,0,5,11366,16029,NN,1,0.021276596,10,8,9.090909091,arid,21044,10
arithmetic,20,5,1,4,10206,11657,,0,0,11,7,0,arithmetic,40286,8
arm,41.17647059,17,7,10,10053,6504,NN,195,0.574468085,1,2,90.90909091,arm,645604,6
armchair,44.44444444,9,4,5,10660,15399,NN,3,0.021276596,10,8,9.090909091,armchair,17777,6
armed,20,5,1,4,14381,6504,VBN,13,0.127659574,6,3,45.45454545,armed,223735,8
armies,21.42857143,14,3,11,16803,1534,NNS,3,0.042553191,2,4,81.81818182,army,83858,8
armor,11.11111111,9,1,8,13408,3853,NN,26,0.212765957,4,2,63.63636364,armor,222194,9
armour,25,8,2,6,17690,3853,NN,3,0.042553191,4,5,63.63636364,armor,56971,8
arms,55.55555556,27,15,12,12448,6504,NNS,153,0.553191489,1,3,90.90909091,arm,675988,5
army,57.89473684,19,11,8,10189,1534,NN,84,0.319148936,2,5,81.81818182,army,869164,5
aroma,20,5,1,4,11171,6746,NN,1,0.021276596,10,11,0,aroma,82108,8
around,28,25,7,18,9539,336,IN,1012,0.957446809,1,2,90.90909091,around,4622832,8
arrange,20,5,1,4,9958,2639,NN,1,0.021276596,10,11,18.18181818,arrange,219017,8
arranged,40,5,2,3,17290,2639,VBN,4,0.085106383,10,11,0,arrange,199195,6
arranging,0,4,0,4,17291,2639,VBG,2,0.042553191,10,10,9.090909091,arrange,55880,10
arrest,57.14285714,7,4,3,11048,4136,NN,13,0.191489362,5,2,54.54545455,arrest,51065,5
arrested,66.66666667,3,2,1,17384,4136,VBN,2,0.042553191,5,1,54.54545455,arrest,354530,4
arrests,40,5,2,3,17760,4136,N,0,0,5,1,54.54545455,arrest,2469,6
arrive,40,10,4,6,10817,1066,JJ,31,0.425531915,3,4,72.72727273,arrive,469745,6
arrived,16.66666667,6,1,5,9917,1066,VBN,36,0.212765957,3,4,72.72727273,arrive,636826,9
arrives,33.33333333,3,1,2,13074,1066,NNS,28,0.276595745,3,6,72.72727273,arrive,174121,7
arriving,80,5,4,1,13988,1066,VBG,9,0.170212766,6,5,45.45454545,arrive,182046,2
arrogant,50,10,5,5,11367,10945,,0,0,11,8,0,arrogant,45821,5
arrow,25,4,1,3,13273,3210,NN,43,0.234042553,3,3,72.72727273,arrow,245597,8
arrows,44.44444444,9,4,5,13454,3210,NNS,17,0.212765957,5,6,54.54545455,arrow,116003,6
article,100,1,1,0,11803,547,NN,1,0.021276596,10,7,9.090909091,article,2055479,0
articles,42.85714286,7,3,4,16281,547,NNS,2,0.042553191,10,7,9.090909091,article,738146,6
articulate,0,4,0,4,11911,7920,NN,2,0.021276596,10,8,9.090909091,articulate,42370,10
artifact,75,4,3,1,16076,NULL,N,0,0,8,11,0,artifact,41185,3
artifacts,50,4,2,2,15391,5645,NNS,8,0.085106383,8,2,27.27272727,artifact,112094,5
as,50,22,11,11,9497,127,IN,2818,1,1,4,90.90909091,as,40335062,5
ascend,40,5,2,3,11049,9878,NN,3,0.063829787,9,5,18.18181818,ascend,26284,6
ascends,0,1,0,1,14475,9878,NNS,9,0.127659574,7,11,0,ascend,7827,10
ashamed,30.76923077,13,4,9,13038,8603,VBN,16,0.29787234,4,1,63.63636364,ashamed,71935,7
aside,12.5,16,2,14,12434,4657,RB,71,0.574468085,2,1,81.81818182,aside,387634,9
ask,13.63636364,22,3,19,10818,218,NN,121,0.787234043,1,2,90.90909091,ask,2579753,9
asked,28,25,7,18,12519,218,VBN,43,0.510638298,2,7,81.81818182,ask,2284744,8
asking,60,10,6,4,12947,218,VBG,21,0.319148936,4,4,63.63636364,ask,887893,4
asks,0,4,0,4,14472,218,NNS,9,0.127659574,7,6,36.36363636,ask,326179,10
asleep,40.74074074,27,11,16,12686,5526,NN,44,0.404255319,2,2,81.81818182,asleep,158135,6
aspire,50,10,5,5,11614,7476,,0,0,11,9,0,aspire,60057,5
assail,0,6,0,6,11912,24752,,0,0,11,10,0,assail,2021,10
assemblies,60,5,3,2,17215,2442,N,0,0,7,6,36.36363636,assembly,55012,4
assembly,0,4,0,4,14467,2442,RB,9,0.127659574,7,5,36.36363636,assembly,480297,10
assignment,33.33333333,3,1,2,14971,2795,NN,7,0.106382979,8,2,27.27272727,assignment,253830,7
assignments,18.18181818,11,2,9,17344,2795,N,0,0,8,9,27.27272727,assignment,193302,9
assimilate,25,4,1,3,11913,13659,,0,0,11,3,0,assimilate,14689,8
assist,33.33333333,3,1,2,11050,10510,NN,5,0.042553191,9,10,18.18181818,assist,699323,7
assistant,66.66666667,9,6,3,14377,3471,NN,13,0.127659574,6,6,45.45454545,assistant,289698,4
assistants,40,10,4,6,17440,3471,NNS,3,0.063829787,6,5,45.45454545,assistant,97824,6
assisted,10,10,1,9,16687,10510,VBN,2,0.042553191,9,6,18.18181818,assist,122175,9
assisting,37.5,8,3,5,16686,10510,VBG,4,0.021276596,9,10,18.18181818,assist,127032,7
assists,0,8,0,8,16685,10510,V,0,0,9,11,0,assist,226809,10
assume,66.66666667,12,8,4,11172,1199,VB,8,0.106382979,8,3,27.27272727,assume,600953,4
assumed,33.33333333,3,1,2,16639,1199,VBN,4,0.063829787,8,10,27.27272727,assume,233536,7
assumes,0,4,0,4,16640,1199,NNS,5,0.085106383,8,6,27.27272727,assume,116710,10
assuming,33.33333333,9,3,6,16638,1199,VBG,1,0.021276596,8,7,27.27272727,assume,345483,7
assure,30,10,3,7,14011,3614,NN,8,0.170212766,6,8,45.45454545,assure,136263,7
assured,25,4,1,3,17623,3614,VBN,3,0.063829787,6,3,45.45454545,assure,112452,8
assures,0,4,0,4,17624,3614,NNS,1,0.021276596,6,7,45.45454545,assure,32807,10
astonish,27.27272727,11,3,8,15949,NULL,N,0,0,7,11,36.36363636,astonish,2399,8
astonished,0,6,0,6,14253,19693,VBN,8,0.14893617,7,5,36.36363636,astonished,14598,10
astonishment,25,4,1,3,15017,20734,NN,6,0.106382979,8,8,27.27272727,astonishment,11761,8
astound,0,3,0,3,11173,13652,,0,0,11,10,0,astound,2770,10
astronaut,83.33333333,6,5,1,15768,9795,NN,7,0.042553191,9,4,18.18181818,astronaut,25869,2
astronauts,20,10,2,8,18303,9795,NNS,1,0.021276596,9,11,0,astronaut,30923,8
astronomy,42.85714286,7,3,4,10844,9540,NN,1,0.021276596,10,6,9.090909091,astronomy,59823,6
astute,40,5,2,3,11628,16183,,0,0,11,6,0,astute,20662,6
ate,20,5,1,4,9767,605,NN,16,0.255319149,4,4,63.63636364,eat,185656,8
atlas,50,10,5,5,10845,8003,NNS,1,0.021276596,10,11,18.18181818,atlas,82406,5
atmosphere,70,10,7,3,14967,2669,RB,7,0.106382979,8,4,27.27272727,atmosphere,467387,3
atop,50,6,3,3,13776,7910,NN,27,0.170212766,4,2,63.63636364,atop,83946,5
atrocity,33.33333333,3,1,2,11914,11935,,0,0,11,3,0,atrocity,9907,7
attached,38.46153846,13,5,8,11842,7783,VBN,31,0.361702128,3,2,72.72727273,attach,533078,7
attack,71.42857143,7,5,2,15863,NULL,NN,67,0.531914894,4,11,0,attack,986847,3
attacked,28.57142857,7,2,5,13974,1967,VBN,9,0.170212766,6,11,0,attack,199388,8
attacking,23.07692308,13,3,10,14178,11707,VBG,10,0.14893617,6,7,45.45454545,attack,137023,8
attacking,23.07692308,13,3,10,17001,1967,VBG,10,0.14893617,4,7,45.45454545,attack,137023,8
attacks,50,4,2,2,13200,1967,NNS,22,0.255319149,4,4,63.63636364,attack,591573,5
attempt,0,2,0,2,11051,1672,NN,19,0.255319149,4,4,63.63636364,attempt,517916,10
attempted,0,4,0,4,16894,1672,VBN,4,0.085106383,3,6,72.72727273,attempt,209195,10
attempting,40,5,2,3,16893,1672,VBG,5,0.085106383,3,11,0,attempt,256854,6
attempts,33.33333333,6,2,4,13061,1672,NNS,35,0.276595745,3,11,9.090909091,attempt,338396,7
attend,14.28571429,7,1,6,14179,1057,NN,10,0.14893617,6,7,45.45454545,attend,686749,9
attendant,20,5,1,4,15543,8512,NN,11,0.063829787,8,11,0,attendant,43325,8
attended,25,4,1,3,16553,1057,VBD,2,0.042553191,6,4,45.45454545,attend,395434,8
attending,0,6,0,6,16554,1057,VBG,2,0.042553191,6,6,45.45454545,attend,352859,10
attends,0,7,0,7,16555,1057,V,0,0,6,3,45.45454545,attend,42442,10
attention,83.33333333,12,10,2,11339,938,NN,82,0.680851064,2,1,81.81818182,attention,1643767,2
attic,0,2,0,2,14736,9200,JJ,34,0.106382979,5,7,54.54545455,attic,57874,10
attitude,80,5,4,1,10940,2401,NN,12,0.212765957,5,2,54.54545455,attitude,392269,2
attitudes,33.33333333,6,2,4,17193,2401,N,0,0,5,11,0,attitude,154456,7
attract,0,3,0,3,10941,2087,NN,3,0.063829787,9,9,18.18181818,attract,312356,10
attracted,33.33333333,9,3,6,17054,2087,VBD,4,0.085106383,9,8,18.18181818,attract,191682,7
attracting,100,1,1,0,17056,2087,V,0,0,9,8,18.18181818,attract,65906,0
attractive,62.5,8,5,3,11053,2884,JJ,5,0.085106383,9,7,18.18181818,attractive,425669,4
attracts,37.5,8,3,5,17055,2087,V,0,0,9,9,18.18181818,attract,81589,7
attribute,60,5,3,2,11915,4155,,0,0,11,6,0,attribute,162548,4
attributed,0,3,0,3,17767,4155,VBN,1,0.021276596,11,7,0,attribute,131477,10
attributes,46.66666667,15,7,8,17768,4155,V,0,0,11,7,0,attribute,213616,6
attributes,46.66666667,15,7,8,17452,4155,N,0,0,11,7,0,attribute,213616,6
audacious,0,6,0,6,11916,19999,,0,0,11,8,0,audacious,12892,10
audience,63.33333333,30,19,11,11828,1251,NN,58,0.319148936,2,1,81.81818182,audience,981681,4
audiences,50,18,9,9,16664,1251,N,0,0,2,1,81.81818182,audience,248722,5
augment,50,8,4,4,11917,8053,,0,0,11,9,0,augment,30344,5
augmented,20,5,1,4,18247,8053,V,0,0,11,3,0,augment,38569,8
august,66.66666667,9,6,3,10507,21152,NN,4,0.021276596,11,4,0,august,11334,4
aunt,33.33333333,6,2,4,10113,6489,NN,72,0.063829787,4,4,63.63636364,aunt,100806,7
auntie,0,4,0,4,15656,22725,NN,25,0.042553191,7,9,36.36363636,auntie,9522,10
authentic,50,2,1,1,11629,4099,JJ,2,0.042553191,10,10,9.090909091,authentic,253253,5
author,63.63636364,11,7,4,11818,10403,NN,1,0.021276596,10,7,9.090909091,author,1117447,4
authored,0,2,0,2,18313,10403,V,0,0,10,10,9.090909091,author,39788,10
authorities,50,6,3,3,16604,1137,NNS,5,0.063829787,9,4,18.18181818,authority,490935,5
authority,100,6,6,0,11918,1137,NN,4,0.085106383,9,4,18.18181818,authority,881294,0
authors,60,5,3,2,16524,10403,N,0,0,10,7,9.090909091,author,429103,4
automatically,57.14285714,7,4,3,15341,1501,RB,10,0.085106383,8,7,27.27272727,automatically,977353,5
avail,20,5,1,4,11919,12715,NN,7,0.127659574,7,9,36.36363636,avail,34079,8
available,33.33333333,6,2,4,11813,207,JJ,7,0.106382979,8,6,27.27272727,available,6447877,7
avalanche,75,4,3,1,11174,10252,NN,7,0.106382979,8,5,27.27272727,avalanche,46128,3
avenue,100,1,1,0,11784,2805,NN,5,0.085106383,9,5,18.18181818,avenue,391313,0
avenues,50,8,4,4,17345,2805,NNS,2,0.021276596,9,11,9.090909091,avenue,54206,5
average,40,5,2,3,9841,4429,JJ,3,0.042553191,10,8,9.090909091,average,1230738,6
averaged,18.18181818,11,2,9,17837,4429,V,0,0,10,8,9.090909091,average,93889,9
averages,50,2,1,1,16825,4429,N,0,0,10,10,9.090909091,average,70947,5
averaging,25,8,2,6,17838,4429,V,0,0,10,10,9.090909091,average,72723,8
avert,0,5,0,5,11630,13658,NN,1,0.021276596,10,8,9.090909091,avert,14963,10
avid,37.5,8,3,5,11920,7093,,0,0,11,4,0,avid,102145,7
avoid,50,8,4,4,11841,771,NN,16,0.276595745,4,4,63.63636364,avoid,1608638,5
avoided,40,5,2,3,16385,771,VBD,1,0.021276596,6,11,0,avoid,173616,6
avoiding,50,4,2,2,14612,771,VBG,7,0.127659574,7,6,36.36363636,avoid,203371,5
avoids,50,6,3,3,15449,771,NNS,7,0.085106383,8,9,27.27272727,avoid,51204,5
await,12.5,8,1,7,15895,NULL,NN,5,0.085106383,6,11,0,await,57922,9
awaiting,50,2,1,1,14544,4592,VBG,8,0.127659574,7,9,36.36363636,await,81616,5
awaits,12.5,8,1,7,13758,4592,NNS,9,0.191489362,6,6,45.45454545,await,43877,9
awake,28.57142857,7,2,5,12838,10866,NN,34,0.340425532,3,6,72.72727273,awake,83248,8
award,50,4,2,2,10846,2344,NN,2,0.042553191,10,8,9.090909091,award,1132642,5
awarded,0,3,0,3,17165,2344,VBN,1,0.021276596,10,10,9.090909091,award,427555,10
awards,30.76923077,13,4,9,17166,2344,V,0,0,10,6,9.090909091,award,705549,7
awards,30.76923077,13,4,9,16434,2344,N,0,0,10,6,9.090909091,award,705549,7
aware,0,5,0,5,10847,1447,JJ,16,0.234042553,4,5,63.63636364,aware,1020620,10
away,33.33333333,24,8,16,10416,441,RB,1005,0.957446809,1,2,90.90909091,away,3327658,7
awe,60,10,6,4,11368,8967,NN,23,0.319148936,3,4,72.72727273,awe,66886,4
awed,22.22222222,9,2,7,14219,33077,NNS,9,0.14893617,6,7,45.45454545,awe,4002,8
awesome,0,5,0,5,13082,1504,NN,25,0.276595745,4,7,63.63636364,awesome,975674,10
awful,50,6,3,3,13018,4808,NN,23,0.29787234,4,1,63.63636364,awful,199185,5
awfully,50,2,1,1,14663,15324,RB,6,0.127659574,8,8,27.27272727,awfully,23154,5
awhile,40,5,2,3,15208,6238,NN,5,0.106382979,9,8,18.18181818,awhile,128658,6
awkward,50,8,4,4,11054,5668,NN,26,0.234042553,4,7,63.63636364,awkward,152173,5
awkwardly,20,5,1,4,13610,17722,RB,19,0.191489362,5,6,54.54545455,awkwardly,16940,8
awry,11.11111111,9,1,8,11921,18737,,0,0,11,10,0,awry,14971,9
aye,0,8,0,8,14039,19744,NN,39,0.14893617,4,7,63.63636364,aye,13256,10
babies,64.70588235,17,11,6,16453,880,NNS,49,0.234042553,1,11,0,baby,340481,4
baby,71.42857143,28,20,8,12266,880,NN,281,0.787234043,1,1,90.90909091,baby,1417109,3
back,6.25,16,1,15,10417,415,RB,2293,1,1,6,90.90909091,back,8412046,10
backed,0,6,0,6,14638,2360,VBD,7,0.127659574,7,8,36.36363636,back,239507,10
background,20,25,5,20,12568,1237,NN,50,0.468085106,2,5,81.81818182,background,1089968,8
backgrounds,15.38461538,26,4,22,16655,1237,N,0,0,2,6,81.81818182,background,165410,9
backing,8.333333333,12,1,11,17173,1063,NN,15,0.212765957,3,4,54.54545455,back,102275,10
backing,8.333333333,12,1,11,13483,7356,NN,15,0.212765957,5,4,54.54545455,back,102275,10
backpack,50,8,4,4,10619,5679,NN,38,0.170212766,4,3,63.63636364,backpack,115865,5
backpacks,33.33333333,3,1,2,18076,5679,N,0,0,4,5,63.63636364,backpack,35557,7
backs,24,25,6,19,12502,415,NNS,82,0.510638298,2,3,81.81818182,back,111040,8
backstage,11.11111111,9,1,8,15323,17325,NN,12,0.085106383,7,9,36.36363636,backstage,23569,9
backward,0,11,0,11,13855,10665,NN,13,0.170212766,5,6,54.54545455,backward,48191,10
backwards,4.347826087,23,1,22,12682,5876,NNS,47,0.404255319,2,11,0,backwards,142889,10
backyard,0,7,0,7,15507,5506,NN,16,0.063829787,7,8,36.36363636,backyard,149439,10
bacon,45.45454545,11,5,6,12114,6447,NN,10,0.14893617,6,1,45.45454545,bacon,121370,6
bad,64,25,16,9,9658,347,JJ,222,0.914893617,1,3,90.90909091,bad,2718289,4
badge,0,5,0,5,10207,5144,NN,22,0.14893617,5,5,54.54545455,badge,120397,10
badges,10,10,1,9,17992,5144,NNS,5,0.021276596,5,6,54.54545455,badge,59077,9
badly,36.36363636,11,4,7,13251,4602,RB,15,0.255319149,4,4,63.63636364,badly,212109,7
baffled,28.57142857,7,2,5,14023,30175,VBN,8,0.170212766,6,9,45.45454545,baffle,17608,8
bag,63.63636364,22,14,8,9830,1043,NN,99,0.446808511,2,2,81.81818182,bag,987030,4
baggage,33.33333333,6,2,4,11055,7238,,0,0,11,10,0,baggage,98593,7
baggy,25,8,2,6,10657,17740,NN,2,0.042553191,10,9,9.090909091,baggy,16360,8
bags,33.33333333,6,2,4,13580,1043,NNS,33,0.191489362,4,8,63.63636364,bag,506048,7
bait,20,10,2,8,10114,7165,NN,9,0.127659574,7,7,36.36363636,bait,82096,8
bake,40,5,2,3,9992,2827,NN,14,0.106382979,6,7,45.45454545,bake,202075,6
baked,33.33333333,3,1,2,17359,2827,VBN,2,0.042553191,6,5,45.45454545,bake,65175,7
baker,12.5,8,1,7,14811,10268,NN,11,0.106382979,7,7,36.36363636,baker,26502,9
bakery,0,2,0,2,15401,8486,NN,8,0.085106383,8,9,27.27272727,bakery,61901,10
baking,12.5,8,1,7,17358,2827,NN,3,0.063829787,6,5,45.45454545,bake,163526,9
balance,33.33333333,3,1,2,9957,2878,NN,20,0.29787234,4,6,63.63636364,balance,1131371,7
balanced,42.85714286,7,3,4,17379,2878,VBN,5,0.085106383,4,7,63.63636364,balance,117083,6
